chip,fet_size,GateV_V,DrainI_at_Vd_A,R_at_Vd_ohm,GateI_at_Vd_A
19,nmos7_pattern1,6.0,0.0033369145821779966,1498.3901675830466,8.789644567741561e-09
19,nmos7_pattern2,0.0,2.3509367110818857e-06,2126811.826294989,-7.292669801373108e-10
19,nmos7_pattern2,1.0,0.00012859630805905908,38881.3650676791,-9.774419051922223e-10
19,nmos7_pattern2,2.0,0.0005917235976085067,8449.8911657535,-1.751123829274448e-10
19,nmos7_pattern2,3.0,0.0013590760063380003,3678.9701066626785,8.475228852056205e-10
19,nmos7_pattern2,4.0,0.002182478317990899,2290.973504196274,6.805227492634458e-09
19,nmos7_pattern2,5.0,0.0029582041315734386,1690.2146632256074,1.1621166251529758e-08
19,nmos7_pattern2,6.0,0.0036520797293633223,1369.0829254901466,1.5055569235755684e-08
19,nmos7_pattern3,0.0,3.877885683323257e-05,128936.24021724946,-1.654660991334822e-05
19,nmos7_pattern3,1.0,0.0001378783053951338,36263.863163032955,3.077305154874921e-05
19,nmos7_pattern3,2.0,0.00046745172585360706,10696.291667058389,0.00014820268552284688
19,nmos7_pattern3,3.0,0.0009315966162830591,5367.129842043979,0.0003476598940324038
19,nmos7_pattern3,4.0,0.0014661389868706465,3410.3178789836907,0.0006311540491878986
19,nmos7_pattern3,5.0,0.002012616954743862,2484.3276750773125,0.000978089519776404
19,nmos7_pattern3,6.0,0.0025790869258344173,1938.6706007911462,0.0013674465008080006
19,nmos7_pattern4,0.0,1.0006326647271635e-06,4996838.676422101,-4.4276315946945033e-10
19,nmos7_pattern4,1.0,0.00015141717449296266,33021.35320344643,-2.8101398985569404e-10
19,nmos7_pattern4,2.0,0.0006474939873442054,7722.079428888996,5.421095794488906e-10
19,nmos7_pattern4,3.0,0.001358553534373641,3680.3849634863614,1.3050410530013323e-08
19,nmos7_pattern4,4.0,0.0020269136875867844,2466.8045958843622,2.8547074748530576e-07
19,nmos7_pattern4,5.0,0.002649053931236267,1887.4662916608072,1.4250279036787106e-06
19,nmos7_pattern4,6.0,0.002995900809764862,1668.9471105661983,0.000506026903167367
19,nmos7_pattern5,0.0,6.1169457694632e-06,817401.3941664847,-5.398460567462848e-10
19,nmos7_pattern5,1.0,0.00013077269250061363,38234.28197730607,-2.3505639101806253e-10
19,nmos7_pattern5,2.0,0.000539089203812182,9274.902863278252,5.958283200158121e-09
19,nmos7_pattern5,3.0,0.0012603617506101727,3967.1149950237495,2.3493226919413246e-08
19,nmos7_pattern5,4.0,0.0020169252529740334,2479.0209714650105,1.1648505449102231e-07
19,nmos7_pattern5,5.0,0.002670707181096077,1872.1633114222448,3.593602741602808e-05
19,nmos7_pattern5,6.0,0.003162070643156767,1581.242345366575,0.0002581619191914797
19,nmos7_pattern6,0.0,1.2545890967885498e-05,398536.86061825446,-5.058213332631567e-07
19,nmos7_pattern6,1.0,4.587342118611559e-05,108995.57675705555,0.0020983554422855377
19,nmos7_pattern6,2.0,0.00015439452545251697,32384.56794595167,0.004369243513792753
19,nmos7_pattern6,3.0,0.00032018558704294264,15615.943385138726,0.00677014933899045
19,nmos7_pattern6,4.0,0.0005221195751801133,9576.350394974506,0.00924819614738226
19,nmos7_pattern6,5.0,0.0007358691655099392,6794.686113169483,0.011768020689487457
19,nmos7_pattern6,6.0,0.000941427075304091,5311.085830397375,0.014320059679448605
19,nmos7_pattern7,0.0,4.065563189215027e-06,1229841.9105288566,-6.075495662116737e-10
19,nmos7_pattern7,1.0,0.00015282539243344218,32717.076137576925,-2.044341362861246e-10
19,nmos7_pattern7,2.0,0.0006295009516179562,7942.799748195612,1.944252092656029e-09
19,nmos7_pattern7,3.0,0.0013052137801423669,3830.7900790433137,2.0292021396528526e-09
19,nmos7_pattern7,4.0,0.002061957260593772,2424.880522770959,8.600539835867949e-09
19,nmos7_pattern7,5.0,0.0027539783623069525,1815.5552957255627,8.981048793543778e-09
19,nmos7_pattern7,6.0,0.0033226872328668833,1504.8060950611643,1.074404387679806e-08
50,nmos1_pattern1,0.0,9.690679689811077e-07,5159596.808526314,-1.8869514284425293e-10
50,nmos1_pattern1,1.0,4.521390292211436e-05,110585.45440354971,-2.2536754407109783e-10
50,nmos1_pattern1,2.0,0.00023268100630957633,21488.646964796186,-1.628277096488162e-10
50,nmos1_pattern1,3.0,0.0006252945750020444,7996.231216276988,-2.5531696201674947e-10
50,nmos1_pattern1,4.0,0.0012671428266912699,3945.885100463275,-6.340694636008948e-10
50,nmos1_pattern1,5.0,0.0022337317932397127,2238.406605095684,3.921359348346698e-10
50,nmos1_pattern1,6.0,0.003277142997831106,1525.7192021553906,6.121268492087495e-10
50,nmos1_pattern2,0.0,3.448567440500483e-07,14498774.016361881,4.802029260342344e-11
50,nmos1_pattern2,1.0,0.00010598522931104526,47176.38516708785,-1.684079681263384e-10
50,nmos1_pattern2,2.0,0.0003192849981132895,15659.990383343624,-1.7700099719242246e-10
50,nmos1_pattern2,3.0,0.0006624878151342273,7547.308623309465,-1.4470116771470032e-10
50,nmos1_pattern2,4.0,0.001260143704712391,3967.801435107892,4.094111161201397e-10
50,nmos1_pattern2,5.0,0.002152874134480953,2322.4766928631775,1.5420531518373082e-09
50,nmos1_pattern2,6.0,0.003439062274992466,1453.8846930333511,1.4746611931570897e-08
50,nmos1_pattern3,0.0,3.901139677964238e-07,12816767.439122273,2.39034569915475e-10
50,nmos1_pattern3,1.0,7.458024629158899e-05,67041.88104248578,-2.543766308704676e-10
50,nmos1_pattern3,2.0,0.000261828419752419,19096.47548852002,-1.56423388131266e-10
50,nmos1_pattern3,3.0,0.0005566373583860695,8982.508853694522,-1.1746577321947171e-10
50,nmos1_pattern3,4.0,0.0010164364939555526,4919.146478637399,-1.9805615480983363e-11
50,nmos1_pattern3,5.0,0.0018874156521633267,2649.1250055434675,3.11419535992119e-11
50,nmos1_pattern3,6.0,0.003691460471600294,1354.477459115914,5.5754617589443e-10
50,nmos1_pattern4,0.0,5.802595296700019e-06,861683.3924026269,-1.6414218595439678e-10
50,nmos1_pattern4,1.0,0.00011898874072358012,42020.782551311975,-1.428190343766289e-10
50,nmos1_pattern4,2.0,0.00030873806099407375,16194.958224136724,-2.3226186252056635e-10
50,nmos1_pattern4,3.0,0.0005746034439653158,8701.653379407537,-7.253789582883918e-13
50,nmos1_pattern4,4.0,0.000990179949440062,5049.58720162679,1.678096689383679e-10
50,nmos1_pattern4,5.0,0.0016287772450596094,3069.7874833197416,9.842979764584925e-10
50,nmos1_pattern4,6.0,0.002899365732446313,1724.5151048195967,3.0591058575168972e-09
50,nmos1_pattern6,0.0,4.1064822653424926e-07,12175871.40750256,5.5201784115999075e-11
50,nmos1_pattern6,1.0,3.7159243220230564e-05,134556.02339279762,-2.987032843293491e-10
50,nmos1_pattern6,2.0,0.00017965133883990347,27831.68793668583,1.7314986944239052e-10
50,nmos1_pattern6,3.0,0.00042450029286555946,11778.554889203611,-5.29640553637023e-10
50,nmos1_pattern6,4.0,0.000718750583473593,6956.51609190478,-1.80974693564373e-10
50,nmos1_pattern6,5.0,0.0013498211046680808,3704.1945652712943,-6.101026628346773e-11
50,nmos1_pattern6,6.0,0.00275088450871408,1817.5972070660591,-2.351851872972599e-11
50,nmos1_pattern7,0.0,1.5783058415763662e-07,31679538.073597603,-1.678240602043246e-10
50,nmos1_pattern7,1.0,2.6345671358285472e-05,189784.49749877208,-1.206810207321496e-10
50,nmos1_pattern7,2.0,0.00017349471454508603,28819.32174769884,-1.2746846633771014e-10
50,nmos1_pattern7,3.0,0.00045262870844453573,11046.581683213517,-5.704284614105326e-11
50,nmos1_pattern7,4.0,0.0008267866214737296,6047.509563093324,4.304749959271881e-11
50,nmos1_pattern7,5.0,0.0014022348914295435,3565.7364044783003,2.1808389816246887e-10
50,nmos1_pattern7,6.0,0.0024554403498768806,2036.2946305133037,1.2697010109974372e-09
50,nmos2_pattern1,0.0,2.0771403796970844e-06,2407155.5533137172,-2.397793907871204e-10
50,nmos2_pattern1,1.0,1.0419437785458285e-05,479872.34080692596,-3.565276684991403e-10
50,nmos2_pattern1,2.0,7.270149217220023e-05,68774.37932301356,-7.805223689594243e-10
50,nmos2_pattern1,3.0,0.00024809958995319903,20153.197354913762,-6.343519598495106e-10
50,nmos2_pattern1,4.0,0.0006558551103807986,7623.635038990442,-1.0502400338285867e-10
50,nmos2_pattern1,5.0,0.0014290199615061283,3498.901439228466,3.0999477290682975e-11
50,nmos2_pattern1,6.0,0.002624583663418889,1905.0640563260984,-1.2841323560053297e-09
50,nmos2_pattern2,0.0,9.410483414740156e-08,53132233.272609845,-5.863315943877012e-10
50,nmos2_pattern2,1.0,2.958369987027254e-05,169011.99045168443,-1.6605829211702172e-10
50,nmos2_pattern2,2.0,0.00013465843221638352,37130.983316109516,-2.5053864538548964e-10
50,nmos2_pattern2,3.0,0.0003372338251210749,14826.507982124514,-1.49147472150446e-10
50,nmos2_pattern2,4.0,0.0007688995101489127,6502.80034517339,2.2539619476402706e-11
50,nmos2_pattern2,5.0,0.0015553557313978672,3214.698669291737,1.2596297338518525e-09
50,nmos2_pattern2,6.0,0.0026878213975578547,1860.2426502530946,9.656005772740173e-09
50,nmos2_pattern3,0.0,1.5436619378306204e-06,3239051.166233153,-1.3475251470218552e-10
50,nmos2_pattern3,1.0,2.3214781322167255e-05,215380.0171800721,-8.744713980712859e-11
50,nmos2_pattern3,2.0,0.00013402443437371403,37306.63011834088,-1.0093490626639223e-10
50,nmos2_pattern3,3.0,0.00039548432687297463,12642.726045641619,-5.946370479348317e-11
50,nmos2_pattern3,4.0,0.0008618250722065568,5801.641378566939,-4.449039400777899e-11
50,nmos2_pattern3,5.0,0.0015649485867470503,3194.993140569015,-4.805747813585448e-13
50,nmos2_pattern3,6.0,0.0024996476713567972,2000.2819026435127,3.85683707193607e-11
50,nmos2_pattern4,0.0,1.6703170331311412e-05,299344.3700102312,-2.6472585235026713e-10
50,nmos2_pattern4,1.0,0.00011203413305338472,44629.25595735614,-1.9513096694012688e-10
50,nmos2_pattern4,2.0,0.0003968333185184747,12599.748475422493,5.556530929817782e-11
50,nmos2_pattern4,3.0,0.0008108134497888386,6166.646595837991,8.465336520657729e-08
50,nmos2_pattern4,4.0,0.0013677699025720358,3655.5856292770463,7.990395261003869e-07
50,nmos2_pattern4,5.0,0.0022097001783549786,2262.750416991989,4.841899681196082e-06
50,nmos2_pattern4,6.0,0.003623745171353221,1379.7879717167975,1.194648848468205e-05
50,nmos2_pattern5,0.0,3.5620499261312943e-07,14036861.087543622,-2.4243962393200036e-10
50,nmos2_pattern5,1.0,1.2278668464205111e-06,4072102.780994573,-1.470911586975987e-10
50,nmos2_pattern5,2.0,2.289756594109349e-05,218363.8214150382,-8.433924392203807e-11
50,nmos2_pattern5,3.0,0.00011580924183363095,43174.44722747509,-8.011802332674733e-11
50,nmos2_pattern5,4.0,0.0004031097050756216,12403.571377826347,-1.4650324009490845e-10
50,nmos2_pattern5,5.0,0.001050635240972042,4759.025592339761,5.545727765898789e-10
50,nmos2_pattern5,6.0,0.0019581748638302088,2553.3981118621614,2.4241628704402274e-09
50,nmos2_pattern6,0.0,2.8954525532753905e-07,17268457.72120806,1.5955851084825667e-09
50,nmos2_pattern6,1.0,7.900308446551207e-06,632886.68206147,-3.1288349688907147e-10
50,nmos2_pattern6,2.0,8.342390356119722e-05,59934.86023262089,-1.3700972301133874e-10
50,nmos2_pattern6,3.0,0.0002560390857979655,19528.26844548798,-1.0479068307533979e-10
50,nmos2_pattern6,4.0,0.0005655265995301306,8841.317108964042,-9.729335392894e-13
50,nmos2_pattern6,5.0,0.0010806312784552574,4626.92511283535,7.602442113341379e-12
50,nmos2_pattern6,6.0,0.0026594463270157576,1880.0905847235676,2.759232772819864e-11
50,nmos2_pattern7,0.0,3.2760689805400034e-07,15262193.89671043,-2.107519159189053e-10
50,nmos2_pattern7,1.0,8.092448297247756e-06,617859.9870326637,-1.5471521286336554e-10
50,nmos2_pattern7,2.0,5.803319800179452e-05,86157.58173184577,-1.0997675686796882e-10
50,nmos2_pattern7,3.0,0.00019516686734277755,25619.10260730038,-1.2159249995757904e-10
50,nmos2_pattern7,4.0,0.000507323769852519,9855.639134459478,-3.520325003725233e-11
50,nmos2_pattern7,5.0,0.0009946136269718409,5027.077715818947,-2.0863791250214092e-10
50,nmos2_pattern7,6.0,0.00229644519276917,2177.2781757402827,1.575707966883222e-11
50,nmos3_pattern1,0.0,1.703478915260348e-06,2935169.878070275,-3.8281181002908227e-10
50,nmos3_pattern1,1.0,1.548066757095512e-05,322983.48744217056,1.8929153383639985e-11
50,nmos3_pattern1,2.0,7.662326243007556e-05,65254.33453793322,-7.389162060000842e-10
50,nmos3_pattern1,3.0,0.00021341252431739122,23428.803047022226,-8.23895396351304e-11
50,nmos3_pattern1,4.0,0.0005205126362852752,9605.914729915741,2.77942308057888e-10
50,nmos3_pattern1,5.0,0.0010404969798400998,4805.395976034821,2.441985280654535e-09
50,nmos3_pattern1,6.0,0.0017395218601450324,2874.3530705518847,5.6512226009886035e-09
50,nmos3_pattern2,0.0,6.307144673201037e-08,79275175.36175957,-1.5397172425934968e-10
50,nmos3_pattern2,1.0,2.053048592642881e-05,243540.26582310555,-1.41689007748802e-10
50,nmos3_pattern2,2.0,0.00012704527762252837,39356.04765141914,-9.283238067148147e-11
50,nmos3_pattern2,3.0,0.00031934704747982323,15656.9476356781,-1.0316927867570769e-10
50,nmos3_pattern2,4.0,0.0007224201690405607,6921.179964618723,1.9439422294098563e-11
50,nmos3_pattern2,5.0,0.0014095776714384556,3547.16175015568,1.4154580840752828e-09
50,nmos3_pattern2,6.0,0.00246786093339324,2026.04609212122,2.993404280005052e-08
50,nmos3_pattern3,0.0,1.8211533188150497e-06,2745512.9386104057,-2.1346061029881014e-10
50,nmos3_pattern3,1.0,0.00012563295604195446,39798.474520732256,-1.7135338981066894e-10
50,nmos3_pattern3,2.0,0.00046374034718610346,10781.895580876537,-1.258475407217574e-10
50,nmos3_pattern3,3.0,0.0008964984444901347,5577.254518097518,-5.844093958762286e-11
50,nmos3_pattern3,4.0,0.0014256667345762253,3507.1309996485493,-8.429854037039775e-11
50,nmos3_pattern3,5.0,0.0021496168337762356,2325.9959270120207,-1.112427858163123e-12
50,nmos3_pattern3,6.0,0.0031836272682994604,1570.5356119376243,2.4381554067365308e-11
50,nmos3_pattern5,0.0,1.838833867395806e-07,27191145.91401942,-4.5946474402924764e-10
50,nmos3_pattern5,1.0,1.0797805316542508e-06,4630570.614511705,-5.9268084884323e-10
50,nmos3_pattern5,2.0,2.1335261408239603e-05,234353.81945069667,-6.1355759882475436e-12
50,nmos3_pattern5,3.0,0.0001090289224521257,45859.39113720477,4.224812721886906e-10
50,nmos3_pattern5,4.0,0.0004000460321549326,12498.561660683,1.7019785580885127e-10
50,nmos3_pattern5,5.0,0.000954407500103116,5238.852376432279,1.3934772224999392e-09
50,nmos3_pattern5,6.0,0.0018204444786533713,2746.5819796375367,1.722523901293016e-09
50,nmos3_pattern6,0.0,1.7864824997104733e-07,27987959.58432465,-2.1376429792940854e-10
50,nmos3_pattern6,1.0,6.7080973167321645e-06,745367.8388845646,-2.3289723483088665e-09
50,nmos3_pattern6,2.0,8.03325601737015e-05,62241.262934837374,-3.1259367316849307e-10
50,nmos3_pattern6,3.0,0.000282072345726192,17725.948948052875,-1.3699789913612648e-10
50,nmos3_pattern6,4.0,0.0007855336298234761,6365.099863545744,-3.034776596688715e-11
50,nmos3_pattern6,5.0,0.0015803310088813305,3163.894128445503,7.44742809088983e-11
50,nmos3_pattern6,6.0,0.0025423269253224134,1966.702216854313,1.1160298241108535e-09
50,nmos3_pattern7,0.0,4.779115556630131e-07,10462186.864394674,-1.841192753815335e-10
50,nmos3_pattern7,1.0,1.1833833013952244e-05,422517.36982471653,-1.0572002301367789e-10
50,nmos3_pattern7,2.0,9.986851364374161e-05,50065.82973524941,-6.251167639081956e-11
50,nmos3_pattern7,3.0,0.00028280154219828546,17680.24304653284,-1.3181131186534856e-10
50,nmos3_pattern7,4.0,0.0006738671218045056,7419.860441641403,-5.812704484409181e-11
50,nmos3_pattern7,5.0,0.0014325804077088833,3490.205487311158,1.484273537410985e-10
50,nmos3_pattern7,6.0,0.002423445228487253,2063.1784623088292,1.2576073515901953e-09
50,nmos4_pattern1,0.0,3.1657148724661965e-07,15794220.899321975,-3.643471635506046e-11
50,nmos4_pattern1,1.0,1.8166547306464054e-06,2752311.661457481,-1.4785916935267096e-10
50,nmos4_pattern1,2.0,3.3883872674778104e-05,147562.8257723272,-1.0364572394783167e-10
50,nmos4_pattern1,3.0,0.0001513475872343406,33036.535906305515,5.516128109839258e-10
50,nmos4_pattern1,4.0,0.000464704236947,10759.531767665494,-1.325515586181325e-09
50,nmos4_pattern1,5.0,0.0010138306533917785,4931.790120245882,7.278826430479057e-10
50,nmos4_pattern1,6.0,0.0017852344317361712,2800.7526132785897,4.5940684589851344e-10
50,nmos4_pattern2,0.0,7.05916747278934e-08,70829882.12524037,-1.5162732180939997e-10
50,nmos4_pattern2,1.0,1.098418033507187e-05,455200.1011887324,-2.2359128437621223e-10
50,nmos4_pattern2,2.0,8.219106530304998e-05,60833.862921283464,-2.3100267532161212e-10
50,nmos4_pattern2,3.0,0.0002479192044120282,20167.860782943917,-7.125416923159378e-11
50,nmos4_pattern2,4.0,0.0006383106228895485,7833.176858886752,5.953020021376432e-11
50,nmos4_pattern2,5.0,0.0012553378473967314,3982.9915192701287,3.423585859252398e-10
50,nmos4_pattern2,6.0,0.002021951135247946,2472.8589691594425,3.495564726563316e-09
50,nmos4_pattern4,0.0,2.4442992980766576e-06,2045576.0077885482,-2.9727320605132945e-09
50,nmos4_pattern4,1.0,8.775788592174649e-05,56974.93675335899,-5.15979869941674e-10
50,nmos4_pattern4,2.0,0.0003445747133810073,14510.641105783463,-8.376844357060875e-11
50,nmos4_pattern4,3.0,0.0007566230488009751,6608.310449864736,5.617190740325739e-12
50,nmos4_pattern4,4.0,0.001311888569034636,3811.2993115560807,1.9076074053714365e-09
50,nmos4_pattern4,5.0,0.0019566426053643227,2555.39769311576,1.3743860272086295e-08
50,nmos4_pattern4,6.0,0.0027187862433493137,1839.055943522954,5.18800788995577e-08
50,nmos4_pattern5,0.0,3.017784990788641e-07,16568443.461882764,-6.908319472032076e-10
50,nmos4_pattern5,1.0,6.112845767347608e-07,8179496.408543485,-1.2451155384507473e-10
50,nmos4_pattern5,2.0,8.773750778345857e-06,569881.6989810447,-1.5247540730012332e-10
50,nmos4_pattern5,3.0,6.832726649008691e-05,73177.2286064658,5.918134315940904e-10
50,nmos4_pattern5,4.0,0.00025891666882671416,19311.232539247456,7.137111734945023e-11
50,nmos4_pattern5,5.0,0.0006045527989044785,8270.576216106507,6.917317829646663e-10
50,nmos4_pattern5,6.0,0.0010735031682997942,4657.648107288738,7.176875982395359e-08
50,nmos4_pattern6,0.0,1.6735334895656706e-07,29876904.35342075,-1.4564832673258366e-10
50,nmos4_pattern6,1.0,2.0478655642364174e-05,244156.65204392152,-2.7219048195914475e-11
50,nmos4_pattern6,2.0,0.00011349123815307394,44056.26444268882,1.413872599727306e-12
50,nmos4_pattern6,3.0,0.00030887892353348434,16187.57260223995,-6.935881036174152e-11
50,nmos4_pattern6,4.0,0.000730391766410321,6845.641243429748,-9.064774625366923e-11
50,nmos4_pattern6,5.0,0.0013982603559270501,3575.871960329582,1.2777572055977515e-10
50,nmos4_pattern6,6.0,0.002216362627223134,2255.948525113179,9.37505767462099e-11
50,nmos4_pattern7,0.0,5.417409738583956e-07,9229503.104387555,-2.525963327393299e-10
50,nmos4_pattern7,1.0,9.370479347126093e-06,533590.63232272,-1.8687132397054995e-10
50,nmos4_pattern7,2.0,7.221348641905934e-05,69239.14420894583,-1.5256973462385304e-10
50,nmos4_pattern7,3.0,0.0002220629103248939,22516.141901790998,-1.0827316127004494e-10
50,nmos4_pattern7,4.0,0.0005583572201430798,8954.840771502415,-4.2019152046712804e-11
50,nmos4_pattern7,5.0,0.0010995724005624652,4547.222172402969,-7.496688686492448e-11
50,nmos4_pattern7,6.0,0.0018021876458078623,2774.405879227222,-8.699026741998406e-12
50,nmos4_pattern8,0.0,5.659436283167452e-06,883480.2177862172,-1.335670324342786e-10
50,nmos4_pattern8,1.0,3.6227069358574226e-05,138018.34066427455,-1.3725372227657573e-10
50,nmos4_pattern8,2.0,0.00012739285011775792,39248.670513126584,-9.589425087330739e-11
50,nmos4_pattern8,3.0,0.00029747773078270257,16807.980842278008,-4.915256049398131e-11
50,nmos4_pattern8,4.0,0.0006240924703888595,8011.63327108337,-5.7963630423207846e-11
50,nmos4_pattern8,5.0,0.0011014457559213042,4539.488189155308,7.278141284094986e-11
50,nmos4_pattern8,6.0,0.0016933325678110123,2952.7572403946315,8.005527907251064e-10
50,nmos5_pattern1,0.0,3.554659144811012e-07,14066046.268596116,-2.2576458480472184e-09
50,nmos5_pattern1,1.0,2.8476921215769835e-05,175580.77862824302,1.4449534624372262e-10
50,nmos5_pattern1,2.0,0.00010830815881490707,46164.5738853777,-1.5636422157072616e-09
50,nmos5_pattern1,3.0,0.0002567555638961494,19473.774683310712,6.503248495270952e-10
50,nmos5_pattern1,4.0,0.0005365026299841702,9319.6188062443,4.84194329075649e-09
50,nmos5_pattern1,5.0,0.0009961874457076192,5019.135727461777,1.1832847945925096e-07
50,nmos5_pattern1,6.0,0.0016251016641035676,3076.730588887853,-1.5957773991104318e-09
50,nmos5_pattern2,0.0,8.086261971129716e-08,61833267.557388574,-2.429346446231051e-10
50,nmos5_pattern2,1.0,1.1224959052924532e-05,445435.9233227945,-1.4885187527013954e-10
50,nmos5_pattern2,2.0,7.19254749128595e-05,69516.39882889469,-5.930810009768805e-11
50,nmos5_pattern2,3.0,0.0002055172371910885,24328.859556198855,-2.40122418476707e-11
50,nmos5_pattern2,4.0,0.0005101325805298984,9801.373585678977,6.488161119477809e-10
50,nmos5_pattern2,5.0,0.0010075517930090427,4962.524045605192,7.278544433830803e-10
50,nmos5_pattern2,6.0,0.001621817471459508,3082.9609915969113,4.944101572590398e-09
50,nmos5_pattern3,0.0,5.699456778529566e-06,877276.5886804352,-2.295103274096988e-10
50,nmos5_pattern3,1.0,3.746174479601905e-05,133469.4907358222,-1.881607369913496e-10
50,nmos5_pattern3,2.0,0.00013641991245094687,36651.54089435348,-1.682644579226178e-10
50,nmos5_pattern3,3.0,0.000294636090984568,16970.086669599084,-9.674214207500142e-11
50,nmos5_pattern3,4.0,0.000599299615714699,8343.072261171425,-9.455661947876948e-11
50,nmos5_pattern3,5.0,0.0010668603936210275,4686.648815436401,-6.584149198074485e-11
50,nmos5_pattern3,6.0,0.001651070429943502,3028.3384096286522,5.278012055187631e-11
50,nmos5_pattern4,0.0,1.6760435528340167e-06,2983216.0337036084,-2.0469755057650474e-10
50,nmos5_pattern4,1.0,7.421565533149987e-05,67371.23020293287,-2.0415949486540796e-10
50,nmos5_pattern4,2.0,0.0002856613718904555,17503.241572043502,-1.2759898693204264e-10
50,nmos5_pattern4,3.0,0.0006195834721438587,8069.937667477143,-4.691746643969985e-11
50,nmos5_pattern4,4.0,0.0010775587288662791,4640.118321217256,1.3144708932433247e-10
50,nmos5_pattern4,5.0,0.001639108988456428,3050.4377898071134,1.5488703652977165e-09
50,nmos5_pattern4,6.0,0.0022385232150554657,2233.615432876407,6.217964365617945e-09
50,nmos5_pattern5,0.0,1.7973235344470595e-07,27819142.76517963,-2.705190238483368e-10
50,nmos5_pattern5,1.0,4.332334526679915e-07,11541121.695954883,-1.9020310326745005e-10
50,nmos5_pattern5,2.0,1.6116962797241285e-05,310232.1487554617,-1.4163668848876654e-10
50,nmos5_pattern5,3.0,0.00011507498857099563,43449.92827798757,2.0281776258457285e-11
50,nmos5_pattern5,4.0,0.00037858521682210267,13207.066144765768,4.980386103525802e-10
50,nmos5_pattern5,5.0,0.0007793807308189571,6415.3497800056,2.834581458444063e-09
50,nmos5_pattern5,6.0,0.0013288867194205523,3762.547948541618,1.586638020967257e-08
50,nmos5_pattern6,0.0,1.883011577774596e-07,26553209.013771236,-2.5930774194549144e-10
50,nmos5_pattern6,1.0,1.2017093467875384e-05,416073.9877214251,-1.954812284266083e-10
50,nmos5_pattern6,2.0,7.305380859179422e-05,68442.70129622819,-1.6633447397218504e-10
50,nmos5_pattern6,3.0,0.00020347218378446996,24573.383481725945,-2.7524141299473115e-10
50,nmos5_pattern6,4.0,0.00047574148629792035,10509.90957065469,-1.8484391794970634e-10
50,nmos5_pattern6,5.0,0.0009483967442065477,5272.055213752473,-8.990295313759944e-11
50,nmos5_pattern6,6.0,0.0015157351735979319,3298.7292814030284,7.91527177135265e-10
50,nmos5_pattern7,0.0,6.183947220961272e-07,8085450.637501993,-2.4141796894916467e-10
50,nmos5_pattern7,1.0,9.72586713032797e-06,514092.9783431447,-1.9863939659803265e-10
50,nmos5_pattern7,2.0,7.0751499151811e-05,70669.880637745,-1.335315330530662e-10
50,nmos5_pattern7,3.0,0.0002058909012703225,24284.705973652024,-1.2044611141792672e-10
50,nmos5_pattern7,4.0,0.0004999665543437004,10000.668957873462,-1.0441752323897546e-10
50,nmos5_pattern7,5.0,0.0009679128997959197,5165.754068423129,-5.300366048843763e-11
50,nmos5_pattern7,6.0,0.0015509016811847687,3223.9309948909126,2.1853462095489107e-10
50,nmos6_pattern1,0.0,1.2406093219397007e-06,4030277.6317869895,2.689851674730903e-10
50,nmos6_pattern1,1.0,2.4508091883035377e-05,204014.25063454348,-5.0041335658557173e-11
50,nmos6_pattern1,2.0,0.00010063476656796411,49684.61865138058,2.099224349905171e-09
50,nmos6_pattern1,3.0,0.00022457055456470698,22264.717695032086,6.135958408037823e-09
50,nmos6_pattern1,4.0,0.00047101793461479247,10615.307045769066,7.903070553538782e-08
50,nmos6_pattern1,5.0,0.0008930282783694565,5598.926843760529,1.526248496475091e-07
50,nmos6_pattern1,6.0,0.0015268409624695778,3274.7353017781147,1.332693599920276e-08
50,nmos6_pattern2,0.0,1.1301975888500237e-07,44240051.91063539,-2.0334629813323346e-10
50,nmos6_pattern2,1.0,3.095470219705021e-06,1615263.4802206138,-1.5258765084791293e-10
50,nmos6_pattern2,2.0,4.88657460664399e-05,102321.16364706255,-1.1039910652321794e-10
50,nmos6_pattern2,3.0,0.00017328446847386658,28854.28823503626,-5.065541736071211e-11
50,nmos6_pattern2,4.0,0.00047112995525822043,10612.783042546218,-4.87233864365777e-12
50,nmos6_pattern2,5.0,0.0009391679195687175,5323.861575570095,1.3619533278941276e-10
50,nmos6_pattern2,6.0,0.001505863736383617,3320.353548062503,1.0070044798027311e-09
50,nmos6_pattern4,0.0,3.369668547748006e-06,1483825.4650717995,3.7939421049237865e-10
50,nmos6_pattern4,1.0,2.7309533834340982e-05,183086.2449110222,-1.1529963095391338e-10
50,nmos6_pattern4,2.0,0.00010916849714703858,45800.75874146661,-1.3557865941038472e-10
50,nmos6_pattern4,3.0,0.0002596259582787752,19258.474896532553,-1.3301947043853346e-10
50,nmos6_pattern4,4.0,0.0005568863707594573,8978.492314655176,2.692114031699333e-10
50,nmos6_pattern4,5.0,0.0009806491434574127,5098.663506064785,1.7536805341222816e-09
50,nmos6_pattern4,6.0,0.001494577736593783,3345.4265225409076,6.3806089301010616e-09
50,nmos6_pattern5,0.0,1.2972192280358286e-06,3854398.61816626,5.071488229368981e-10
50,nmos6_pattern5,1.0,1.5537447097813128e-06,3218031.8739130204,-8.015094837832137e-11
50,nmos6_pattern5,2.0,7.904075573605951e-06,632585.0446947244,2.1909135616837716e-10
50,nmos6_pattern5,3.0,5.575056275120005e-05,89685.19335515359,-2.6294533217452454e-10
50,nmos6_pattern5,4.0,0.0002124664024449885,23533.132497476126,4.43764164304028e-10
